tissue,cell_line,perturbation,AKT1,MAP2K4,MEK_f,MAPK8,MYC,JUN,STAT3,GSK3B,mTOR_c2,PIK3CA,KRAS,IRS2,BRAF,MAP3K1,CYCS,mTOR_c1,TP53,CDKN1B,CDKN1A,BAX,APC,CyclinD_CDK4_6,CDC25A,AXIN1,CCND1,SMAD3,CTNNB1,LEF1,BIRC5_rna,FOS,BAD,CREB1,RPS6K_f,BCL2L11,BCL2_rna,CyclinE_CDK2,MDM2,RB1,CyclinB_CDK1,BCL2L1,XIAP,FOXO3,E2F,BCL2,ERK_f,BAK,BIRC5,DIABLO,CASP3,CASP9,Apoptosis,APAF1,BID,Proliferation,CDKN2A,LRP5,PTEN,ERBB2,IGF1R,EGFR,PORCN,MET,FGFR
bladder,RT112,PD_06_PD_10,-0.0052654889643896,0.0044755326753101,-0.0044755326753101,0.0044755326753101,0.0078161119872132,0.0051105552173738,0.0085021690249102,0.0072160258382762,0.0088812857055465,0.0127082787361388,0.0089510653506202,0.0088812857055465,0.0103918650583889,0.0044755326753101,0.0198483668961294,-0.0078881403683512,-0.0027328349374448,0.0051751658713805,-0.0146210214201782,0.0171995436674275,0.0072160258382762,0.0198752915938396,0.0254606845987623,0.0105128763926153,0.0265880527888837,-0.0106411732503743,-0.0165164117207758,-0.0165718077254556,0.0048940967590146,-0.0120676118314108,0.0016801923759675,-0.0086207387459204,-0.0078881403683512,0.0162437921901087,0.0037978876181007,0.0132403635107702,0.0015256150105519,-0.0234568399877293,0.033451591270965,-0.0140466909472548,0.0001321939797674,0.0076375606727765,0.0230752438598346,-0.012988345583386,-0.0044755326753101,0.0203944724098345,-0.0004207177673887,-0.0006397480906237,0.0018002782982143,0.0104366357362942,0.0100309151516047,0.0204817037219096,0.0130055430101626,0.033451591270965,-0.0078161119872132,-0.0015447310558628,0.0,0.0,0.0044755326753101,0.0044755326753101,0.0,0.0044755326753101,0.0
bladder,RT112,PD_10,0.0052381499384916,0.0020989324713633,-0.0020989324713633,0.0020989324713633,0.0158287821282075,0.0112867489155005,0.0080663303926272,-0.0074808722363705,-0.004500142971679,0.0051352519918248,0.0041978649427266,-0.004500142971679,0.0048735702745298,0.0020989324713633,-0.0308953189070559,0.0074808722363705,-0.0177813506218545,-0.018942507126645,-0.0204670318769986,-0.0287262757077121,-0.0074808722363705,0.0293988544756097,0.0283867042478739,-0.0094474820484966,0.029076131620368,-0.015843294824619,0.0117981039562896,0.0117927558102989,0.0179162948601607,0.0100685581598101,-0.0179153542215646,0.0085763463644268,0.0074808722363705,-0.0256337875737679,0.0191466148921778,0.030175472191385,0.0158102701946025,-0.0293245432605308,0.0327684110740175,0.02510938063293,0.0331033254942211,-0.0050329548392418,0.029133501958783,0.0261632312893481,-0.0020989324713633,-0.0288494422167515,0.0303891888331736,-0.0304418356314331,-0.037668746171627,-0.0364884792751137,-0.0392378136412473,-0.0313142748405184,-0.0257829400032285,0.0327684110740175,-0.0158287821282075,0.0,0.0,0.0,0.0020989324713633,0.0020989324713633,0.0,0.0020989324713633,0.0
bladder,RT4,PD_06,-0.0058331863084897,0.0027883874844729,0.0048024193340719,0.0027883874844729,0.0166426057824342,0.0134932055466644,0.0103791943030179,-0.0084653712865159,-0.0065409485619696,0.0068426174563086,0.0055767749689459,-0.0065409485619696,0.0017822813530872,0.0027883874844729,-0.0301183685323509,0.0084653712865159,8.548334941127674e-05,-0.0203725658107377,-0.0182178353413911,-0.0275667048024482,-0.0084653712865159,0.0333586038048541,0.032142095228904,-0.0109558780633713,0.0331554224506498,-0.0179635547935193,0.0124809568209922,0.0124809568209922,0.0059121593081301,0.0114853440384629,-0.0121357953231746,0.0084653712865159,0.0084653712865159,-0.023158179247542,0.0069556434630067,0.0340854378464831,-0.0023834437440137,-0.0330594683122058,0.0377597612950609,0.0220749460435759,0.0236930394319956,-0.0048024193340719,0.0333300880144536,0.0257006716233124,0.0048024193340719,-0.0256162807281831,0.015276033487178,-0.0304501953603496,-0.0376791467599623,-0.0365702530005825,-0.0399689738737693,-0.0306794170362914,-0.0189752836008766,0.0377597612950609,-0.0166426057824342,0.0,0.0,0.0,0.0027883874844729,0.0027883874844729,0.0,0.0027883874844729,0.0
bladder,RT4,PD_06_PD_10,-0.0050313030385901,0.00433654948908,-0.00433654948908,0.00433654948908,0.0077426156877109,0.0011508923213605,0.0082142550379991,0.0067912873180979,0.0084499050168237,0.0126157508163372,0.00867309897816,0.0084499050168237,0.0100691560935643,0.00433654948908,0.0303555325732897,-0.0074948244777799,0.0048058266583711,-0.0039141250336371,-0.0125604559419982,0.0245957466026175,0.0067912873180979,0.0292804863347813,0.0265883848091013,0.0099272774524094,0.0292514957030886,-0.0101431572046443,-0.0156288366111041,-0.0157950814292667,-0.0007977091498564,-0.0114467193081788,0.0066457481952581,-0.0081872940424412,-0.0074948244777799,0.0212544735753028,-0.0066234592118167,0.0314375525829961,-0.0025235902637291,-0.0302834956655578,0.0366206586991566,-0.0197713719993688,-0.0072515288967053,0.0073534218384362,0.0296626489778273,-0.0188505805792815,-0.00433654948908,0.027001446813586,-0.007365067334665,0.0121612908573015,0.0084367698317679,0.0230697598832389,0.0233633579220448,0.0311270985388437,0.0192770213816762,0.0366206586991566,-0.0077426156877109,-0.0012939805534073,0.0,0.0,0.00433654948908,0.00433654948908,0.0,0.00433654948908,0.0
bladder,RT4,PD_10,0.0052643756932714,0.0020923572682396,-0.0020923572682396,0.0020923572682396,0.0158773805746305,0.011516483677261,0.0080877834078118,-0.0075033121942628,-0.0055174033733978,0.0052299786429603,0.0041847145364792,-0.0055174033733978,0.0048583031256673,0.0020923572682396,-0.0308115204630044,0.0075033121942628,-0.0178071088620868,-0.0183626158568762,-0.020153096920118,-0.0286004616120042,-0.0075033121942628,0.0291781732715304,0.028086035944043,-0.0094628981788726,0.0289255027126257,-0.0158922648226436,0.0118070443519893,0.0117990589964514,0.0179551391604687,0.0100815782342633,-0.017943037904379,0.0085944914506645,0.0075033121942628,-0.0256506567941678,0.0191618748399801,0.0299330431103465,0.0158492094806991,-0.0291756465434114,0.0324952767202214,0.0250913585218931,0.0330063928154017,-0.0050460963167239,0.0289836269473174,0.0261121115030222,-0.0020923572682396,-0.0288217283207437,0.0305531436470333,-0.0306017872598205,-0.0379901269128971,-0.0367513525430899,-0.039538385768493,-0.0312350289836011,-0.0257293614450949,0.0324952767202214,-0.0158773805746305,0.0,0.0,0.0,0.0020923572682396,0.0020923572682396,0.0,0.0020923572682396,0.0
bladder,SW1710,PD_06,-0.0032237666415025,0.002327464111558,0.0037366586439633,0.002327464111558,0.0150604530581984,0.0108515470473449,0.0083915868670795,-0.0067400155916965,-0.0017163500879408,0.0060906715696279,0.0046549282231161,-0.0017163500879408,0.0008705794231592,0.002327464111558,-0.0316254793451777,0.0067400155916965,-0.0166307843045395,-0.0175169927299433,-0.0204718366052395,-0.0290681955103873,-0.0067400155916965,0.0310821891628674,0.029888606081501,-0.0087950857502668,0.0310606876367067,-0.0150604530581984,0.0100592667017279,0.0100592667017279,0.0169315818546215,0.0092295172066709,-0.0168265256209152,0.0067400155916965,0.0067400155916965,-0.0258745520777039,0.0183723386676125,0.0318067182522996,0.0090975955910423,-0.030435537368985,0.0348496693122953,0.0254494399528797,0.0333992123535333,-0.0037366586439633,0.0311308678877739,0.0266428900757049,0.0037366586439633,-0.0295076233887123,0.0310719238690844,-0.0311240355103118,-0.0388447631227692,-0.0373587759977841,-0.0405229208217404,-0.0321208441973314,-0.0260889178384162,0.0348496693122953,-0.0150604530581984,0.0,0.0,0.0,0.002327464111558,0.002327464111558,0.0,0.002327464111558,0.0
bladder,SW1710,PD_06_PD_10,-0.0044435369782749,0.0043071896640399,-0.0043071896640399,0.0043071896640399,0.0070442001431974,0.001554099590972,0.0079759823027128,0.0075242753287633,0.0099131459376052,0.0132429515629123,0.0086143793280799,0.0099131459376052,0.0100009846909428,0.0043071896640399,0.0212777930032385,-0.0088927779880236,-0.0054435471426017,-0.00190754736615,-0.0148116392126265,0.0162929788032561,0.0075242753287633,0.025934568404012,0.0270673020849729,0.0108195146851797,0.0302205556268095,-0.0094673252220642,-0.0168706077069514,-0.016985504732418,0.000216390383283,-0.0129228329491778,-0.0014443181810582,-0.0095468100358911,-0.0088927779880236,0.0141636248556586,0.0018502104144545,0.0320490631416778,0.0036746395551252,-0.0306276510519056,0.0374725847731528,-0.0131692842040752,-0.008907387497548,0.0069209247287708,0.0302902701019329,-0.0120909057416069,-0.0043071896640399,0.0185631939972072,-0.0080879588528522,0.00748635035909,0.0122372101890458,0.0125875118160328,0.0131591727655884,0.0219181098176395,0.0093083557979483,0.0374725847731528,-0.0070442001431974,-0.0008172379426729,0.0,0.0,0.0043071896640399,0.0043071896640399,0.0,0.0043071896640399,0.0
bladder,SW1710,PD_10,0.0058583394288758,0.0020316210074741,-0.0020316210074741,0.0020316210074741,0.0159580822234167,0.0116842838202276,0.008304981419378,-0.0078337814086778,-0.0018772832449674,0.0055127907248508,0.0040632420149482,-0.0018772832449674,0.0047172778954175,0.0020316210074741,-0.0306296222819476,0.0078337814086778,-0.0178539319507989,-0.0185078140581832,-0.0209339862332772,-0.0284121323795231,-0.0078337814086778,0.0295513651567835,0.028469289579522,-0.0097611009306367,0.0293761821138534,-0.015960099680153,0.0119491842773427,0.0119465126950483,0.0179952291065972,0.0103723260807588,-0.0179837009703497,0.0089179020282123,0.0078337814086778,-0.0256590592387457,0.0191705247908258,0.0303276156718167,0.0159580822234167,-0.0295681704214264,0.0328458174702274,0.0252056292675652,0.0327152969798247,-0.0058246132993974,0.029420319875151,0.0261924640076811,-0.0020316210074741,-0.0287690304101525,0.0300852980333532,-0.0301372570995677,-0.0371561846095425,-0.0358250831172719,-0.0386075466527661,-0.0310575323025085,-0.0257482185252537,0.0328458174702274,-0.0159580822234167,0.0,0.0,0.0,0.0020316210074741,0.0020316210074741,0.0,0.0020316210074741,0.0
bladder,SW780,PD_06,-0.006887176943171,0.0028719626826085,0.0053647381829953,0.0028719626826085,0.0170611764982478,0.014280374361364,0.0111086635482124,-0.0092207262300012,-0.0060943851227901,0.0069279087366009,0.0057439253652171,-0.0060943851227901,0.0027851729286875,0.0028719626826085,-0.0291489693011179,0.0092207262300012,0.006887176943171,-0.0211574435148653,-0.017225962906133,-0.0266799601783011,-0.0092207262300012,0.0333044367265275,0.0323414251173455,-0.0118224274092785,0.0333267788062636,-0.0188355946968463,0.0134067577397357,0.0134067577397357,0.0040631409913683,0.0123793229502615,-0.0102122544328002,0.0092207262300012,0.0092207262300012,-0.0222581444415963,0.0016752322312095,0.0344009559014687,-0.006887176943171,-0.0333385737288758,0.0381151847782504,0.020493049335095,0.0308970011135783,-0.0053647381829953,0.0335370274896456,0.0253691818031825,0.0053647381829953,-0.0235922631582661,0.0184483015723738,-0.0290198145494106,-0.0378297125206849,-0.0365631985508356,-0.0401251621088257,-0.0297105300817868,-0.0154898401475655,0.0381151847782504,-0.0170611764982478,0.0,0.0,0.0,0.0028719626826085,0.0028719626826085,0.0,0.0028719626826085,0.0
bladder,SW780,PD_06_PD_10,-0.0050810282242355,0.0044159888377781,-0.0044159888377781,0.0044159888377781,0.0079127608914456,0.0030379886489437,0.0083911148965932,0.0073894343111321,0.0089730058930649,0.0124003224344071,0.0088319776755562,0.0089730058930649,0.0102536085491459,0.0044159888377781,0.0425112042875329,-0.0078565623204731,0.0099675855376191,-0.0043249706409937,-0.0114844744714773,0.0384354317901265,0.0073894343111321,0.0245457541216253,0.0253765854321075,0.0107011294502515,0.0277856716553312,-0.0104540252892578,-0.016473448532011,-0.0166064246261951,0.0010494379630136,-0.0120272364068849,0.0127231011044527,-0.0085944993376249,-0.0078565623204731,0.0309369095609971,-0.0125429886055915,0.0299747028461257,-0.0050810282242355,-0.028804300958382,0.0353332087862983,-0.0271737228822796,-0.0054973022695248,0.0074575219518542,0.0280834144891042,-0.0305475159737149,-0.0044159888377781,0.0376946894187828,-0.0063335940261187,0.0045138029862634,0.0055224142912595,0.0198491487682554,0.0187521768882432,0.0430541811372685,0.0311143995627222,0.0353332087862983,-0.0079127608914456,-0.0017270595264542,0.0,0.0,0.0044159888377781,0.0044159888377781,0.0,0.0044159888377781,0.0
bladder,SW780,PD_10,0.0055186765754292,0.0020846047116344,-0.0020846047116344,0.0020846047116344,0.0160464060011941,0.0115734605308855,0.0082537588073588,-0.0077131577071874,-0.0047108031196117,0.0053989351578878,0.0041692094232689,-0.0047108031196117,0.0048403022466786,0.0020846047116344,-0.0308740998508554,0.0077131577071874,-0.0179701027112223,-0.0185222416597644,-0.0201471526112919,-0.028624327077573,-0.0077131577071874,0.0288929502269397,0.0279660116645487,-0.0096762792116556,0.0287767455687492,-0.0160584450667968,0.0120233065590398,0.0120179402296327,0.0181191549386044,0.0102972945912709,-0.0181066344147938,0.0088110900851539,0.0077131577071874,-0.0257534218379719,0.0193213671562277,0.0298732913323806,0.0160212808333826,-0.0290474009629604,0.0323737009340661,0.0252315234558885,0.0323803733852457,-0.0053468977790737,0.0288393201087719,0.0261901010075409,-0.0020846047116344,-0.0289397052988097,0.0297975641433936,-0.0298592774454733,-0.0376195723906214,-0.0364893858977873,-0.0392061487182502,-0.0313032022285858,-0.0258786574495595,0.0323737009340661,-0.0160464060011941,0.0,0.0,0.0,0.0020846047116344,0.0020846047116344,0.0,0.0020846047116344,0.0
bladder,TCCSUP,PD_06,-0.0026461759319389,0.0026461759319389,0.0026461759319389,0.0026461759319389,0.0147449434711782,0.0104467896685972,0.0079385277958168,-0.0057420033129292,0.0026461759319389,0.0079385277958168,0.0052923518638779,0.0026461759319389,-0.0026461759319389,0.0026461759319389,-0.0327375270058563,0.0057420033129292,-0.0143310219940691,-0.017627615705468,-0.0202043988647671,-0.0298271315954461,-0.0057420033129292,0.031896290104628,0.0307246103332967,-0.0079385277958168,0.0316177634075376,-0.0149284536384491,0.0093239648428137,0.0093239648428137,0.0159470569475264,0.0083881792448681,-0.0156299605845894,0.0057420033129292,0.0057420033129292,-0.0258046699600998,0.0161234439217015,0.0330180892502407,0.0075672036995298,-0.031706402590673,0.0362558690181078,0.0257424890017037,0.0340355992724067,-0.0026461759319389,0.0317055983011479,0.0269842259584876,0.0026461759319389,-0.0303276434506651,0.0313900493398594,-0.0314582610297511,-0.041041189723436,-0.0394376183934283,-0.0429964776908417,-0.0333059359951244,-0.0266640187514837,0.0362558690181078,-0.0147449434711782,0.0,0.0,0.0,0.0026461759319389,0.0026461759319389,0.0,0.0026461759319389,0.0
bladder,TCCSUP,PD_06_PD_10,-0.0045551006150354,0.0045551006150354,-0.0045551006150354,0.0045551006150354,0.0060873206474401,-0.0020655658123978,0.0082326835170519,0.0083027897023382,0.0112541236372542,0.0160788930782319,0.0091102012300709,0.0112541236372542,0.0105766160930895,0.0045551006150354,0.0312585777813111,-0.0106234077063116,0.002276442746532,0.0062093577836272,-0.0096308630437196,0.0239811836232618,0.0083027897023382,0.0167229822876226,0.0221050031538277,0.011841865239612,0.0234508440147854,-0.0086246747128277,-0.0184567795825688,-0.0184582222491961,-0.0019077500632219,-0.0148540560809812,0.0068282524243148,-0.0112541236372542,-0.0106234077063116,0.0197570551580042,-0.0059867178685083,0.0127372256632219,0.0019272136071601,-0.0163936543931733,0.0310594785077941,-0.0241342999665421,-0.0183762956851447,0.007219663661843,0.0222506556236253,-0.0195564215459512,-0.0045551006150354,0.028208477135804,-0.0202237542072059,0.0159597281309192,0.024642122080454,0.0354333894772112,0.0380813842769684,0.0368235693549274,0.0198624025361829,0.0310594785077941,-0.0060873206474401,-0.0001186374713062,0.0,0.0,0.0045551006150354,0.0045551006150354,0.0,0.0045551006150354,0.0
bladder,TCCSUP,PD_10,0.0062945895998267,0.001985721932526,-0.001985721932526,0.001985721932526,0.0163288219670835,0.0121240792079285,0.0085821474088184,-0.008199607852355,0.001985721932526,0.0059571657975781,0.0039714438650521,0.001985721932526,0.0046107035437662,0.001985721932526,-0.0304659311157727,0.008199607852355,-0.0181887547866097,-0.0192945686259086,-0.0211966936789216,-0.0283265830676371,-0.008199607852355,0.029589182805432,0.0286692157622504,-0.0101022865447821,0.0293125469176163,-0.0163288219670835,0.0124782793974861,0.0124782793974861,0.0183217718796528,0.0107076429735542,-0.0183097149669355,0.0092781374796433,0.008199607852355,-0.0255450736535655,0.0194696763566994,0.0304203243260349,0.0163288219670835,-0.0295176158003944,0.0328312919856611,0.0250916730289764,0.0316557693809922,-0.0062945895998267,0.029359952922759,0.0259844664485751,-0.001985721932526,-0.0286199586094198,0.0294364802966897,-0.0294953032454726,-0.036794505072116,-0.0355602092118395,-0.0382495857355743,-0.0308747405852212,-0.0257368343288462,0.0328312919856611,-0.0163288219670835,0.0,0.0,0.0,0.001985721932526,0.001985721932526,0.0,0.001985721932526,0.0
bladder,UMUC3,PD_06,-0.0023034961406822,0.0023034961406822,0.0053485524055147,0.0023034961406822,0.0166435875318933,0.0130544960897375,0.0099555446868792,-0.0086493688699295,-0.0059233446251202,0.0068853593923898,0.0046069922813644,-0.0059233446251202,0.0046069922813644,0.0023034961406822,-0.0307246839914987,0.0086493688699295,-0.0128828307283058,-0.0193260396682123,-0.0176719077087854,-0.0285598585449972,-0.0086493688699295,0.0295463330750328,0.0282550546144609,-0.0108274447502475,0.0294296537349958,-0.017037577925497,0.0121320224702879,0.0121320224702879,0.0149882980908971,0.0113030035497342,-0.0167384002958797,0.0086493688699295,0.0086493688699295,-0.0256106384343141,0.0155109704139786,0.0307587691588279,0.0047030178138425,-0.0264343949075434,0.0333208805083301,0.0238732368723781,0.0329256455196777,-0.0053485524055147,0.0264579779306787,0.026438282700579,0.0053485524055147,-0.027268862847283,0.0306225913942055,-0.0306727197670163,-0.0381872232310856,-0.0361931977614337,-0.0396656809116628,-0.0311594212617402,-0.0228903482240405,0.0333208805083301,-0.0166435875318933,0.0,-0.0023034961406822,0.0,0.0023034961406822,0.0023034961406822,0.0,0.0023034961406822,0.0
bladder,UMUC3,PD_06_PD_10,-0.0041426735941171,0.0041426735941171,-0.0041426735941171,0.0041426735941171,0.0070020447615926,-0.0008176320560063,0.0077592910230966,0.0070980123376955,0.0088645105850293,0.0145331519297815,0.0082853471882342,0.0088645105850293,0.0096189902061285,0.0041426735941171,0.0285664032050307,-0.0081074151125857,0.0008878578203334,-0.0070020447615926,-0.0098359061103513,0.023394998508567,0.0070980123376955,0.027630243504729,0.0252080006696993,0.0102327088325258,0.0278889990468936,-0.0093070285765771,-0.015763974509172,-0.015940119711346,-0.0015985516502648,-0.0120091965574683,0.0060609272048456,-0.0087626444789287,-0.0081074151125857,0.019970549891537,-0.0031627094628855,0.0301023072515087,0.0002742552952131,-0.0260519428163451,0.0346951820660782,-0.0185326617287164,-0.0239602686202113,0.0065659822994033,0.0257249559563334,-0.0172839233920153,-0.0041426735941171,0.0250774597354836,-0.0252244826494428,0.021123802881571,0.0302452808135638,0.0300290911228848,0.0323701577648195,0.0292785981551644,0.0177587729629937,0.0346951820660782,-0.0070020447615926,-0.001141906096478,-0.0041426735941171,0.0,0.0041426735941171,0.0041426735941171,0.0,0.0041426735941171,0.0
bladder,UMUC3,PD_10,0.005991452599055,0.0019873069073468,-0.0019873069073468,0.0019873069073468,0.015946472794364,0.0118075857747938,0.0083150328298624,-0.0078880659569883,-0.0058298347038566,0.0059280537392992,0.0039746138146937,-0.0058298347038566,0.0046143837413324,0.0019873069073468,-0.0305143272377108,0.0078880659569883,-0.0178050471069732,-0.0180836957076332,-0.020660915582748,-0.0283493792107599,-0.0078880659569883,0.0287536687486888,0.0279242718061644,-0.0097816774570256,0.0287394188176928,-0.015946472794364,0.012040237231863,0.012040237231863,0.0179420850870415,0.0103830828321019,-0.0184971487436999,0.0089568705679007,0.0078880659569883,-0.0256363005681453,0.0190888766161724,0.0297773145578881,0.015946472794364,-0.0289453469557639,0.0322209676755842,0.0251397684878924,0.0325463366623819,-0.005991452599055,0.0287868388111123,0.0261220382079949,-0.0019873069073468,-0.0286900911511744,0.0299829511433152,-0.0300271856617218,-0.036982990337023,-0.0352924599159477,-0.0382635663153575,-0.0309237669722137,-0.0257936254902077,0.0322209676755842,-0.015946472794364,0.0,-0.0019873069073468,0.0,0.0019873069073468,0.0019873069073468,0.0,0.0019873069073468,0.0
bladder,VMCUB1,PD_06,-0.0071296130091664,0.0028918283028714,0.0058006521408054,0.0028918283028714,0.0179129721486964,0.0151597922724336,0.0115843087465484,-0.0097626658759609,-0.0075710177221735,0.0069985129684025,0.0057836566057429,-0.0075710177221735,0.0037094925613662,0.0028918283028714,-0.0315090573059513,0.0097626658759609,0.0051434013481673,-0.0220072560359384,-0.0098179335150442,-0.0288555623909774,-0.0097626658759609,0.0309157333896729,0.0201015541544322,-0.0124172009718622,0.0308933674683623,-0.0196431936243556,0.0140253977986543,0.0140253977986543,-0.0010984551363788,0.0129889679095616,-0.0117086873573744,0.0097626658759609,0.0097626658759609,-0.0236830716220713,0.0038016799461933,0.0286119982745784,-0.0053421082848992,-0.0242840116733939,0.0345088672155659,0.0233244737084082,0.0277496060571921,-0.0058006521408054,0.0276580646305393,0.0270851321958517,0.0058006521408054,-0.0269017679077586,0.0032935145568723,-0.0310192980835507,-0.0383539159667669,-0.0373498319538572,-0.0407849807447786,-0.0321122487768807,-0.0203400762298468,0.0345088672155659,-0.0179129721486964,0.0,0.0,0.0,0.0028918283028714,0.0028918283028714,0.0,0.0028918283028714,0.0
bladder,VMCUB1,PD_06_PD_10,-0.0048668790787621,0.0044086695583673,-0.0044086695583673,0.0044086695583673,0.0073616287673485,-0.0012987106463366,0.0082463652236077,0.0077807358137752,0.0097245667582015,0.0129247368945738,0.0088173391167346,0.0097245667582015,0.0102366137086477,0.0044086695583673,0.0387142318590327,-0.0087561903056729,0.0077186084002997,0.0014037437731407,-0.0054277577416547,0.0318507910221231,0.0077807358137752,0.0240240384152423,0.0138264684396855,0.0111662051913808,0.0239027182061057,-0.0097485643983542,-0.0171519324039779,-0.0172316196216476,-0.0050692524784246,-0.0129417733323254,0.0105956242416738,-0.0094611610044842,-0.0087561903056729,0.0278116911320439,-0.0099666772182568,0.0235331566286943,-0.0035080840876472,-0.0205468589625168,0.0293621444828137,-0.0260252002915816,-0.0214421579768582,0.0073024636029333,0.0214128804074667,-0.0253406628534216,-0.0044086695583673,0.0347466492573341,-0.0198777540804193,0.0190346224293594,0.0270561001405786,0.0333675049925463,0.0353629037661905,0.039691541846222,0.0257347462787083,0.0293621444828137,-0.0073616287673485,-0.0013188951557327,0.0,0.0,0.0044086695583673,0.0044086695583673,0.0,0.0044086695583673,0.0
bladder,VMCUB1,PD_10,0.0056219281226247,0.0020524731747744,-0.0020524731747744,0.0020524731747744,0.0160181317044325,0.0117730842990123,0.0082554790058489,-0.0077460329221154,-0.0057559983452787,0.0055534387472484,0.0041049463495488,-0.0057559983452787,0.0047656951285113,0.0020524731747744,-0.0308151237812288,0.0077460329221154,-0.0179181104026418,-0.0188122054904325,-0.0205331161734314,-0.0287415253756067,-0.0077460329221154,0.0290626499519097,0.0280110261955986,-0.00968450403233,0.0288865962641345,-0.0160287752749303,0.0119958533331109,0.0119931827640956,0.0180570556682621,0.0102983132116554,-0.018049199594342,0.0088326506985348,0.0077460329221154,-0.0256501505223701,0.0192459961047144,0.0300207143698609,0.0159970663894243,-0.0291299453193267,0.0324371341200867,0.0251017485134271,0.0320190417579521,-0.0054844803808097,0.0289432960300412,0.0261950765788701,-0.0020524731747744,-0.0287658255659149,0.0298460628827824,-0.0299019712672107,-0.0370466099813992,-0.0358570368950472,-0.0385755974915996,-0.0312178286734228,-0.0257420767280179,0.0324371341200867,-0.0160181317044325,0.0,0.0,0.0,0.0020524731747744,0.0020524731747744,0.0,0.0020524731747744,0.0
bone,A673,PD_06,-0.004911895828064,0.0021880053817055,0.0050803911675467,0.0021880053817055,0.0160087397746273,0.0120646094146634,0.0094564019309578,-0.0082157140624324,-0.0072045550095714,0.0054742309801537,0.004376010763411,-0.0072045550095714,0.004376010763411,0.0021880053817055,-0.0308081878323411,0.0082157140624324,-0.0149856257806931,-0.0184295770576732,-0.0198001621669929,-0.0284895019816125,-0.0082157140624324,0.0297668239163853,0.0288601751125762,-0.010284587399675,0.0296058514267913,-0.0161644532827308,0.0115237572953346,0.0115237572953346,0.0152450862257794,0.0107363030306316,-0.0165458340509321,0.0082157140624324,0.0082157140624324,-0.0250204750952748,0.017835642171774,0.0306155475422248,0.0053286348401262,-0.0295070363745145,0.033396128280322,0.0249474727397874,0.032202336454058,-0.0050803911675467,0.0296919298071751,0.0260533583901973,0.0050803911675467,-0.0287346091363607,0.026926339377102,-0.0303239582835009,-0.0372480972068535,-0.0361031367607911,-0.0389199180479168,-0.0312672574477393,-0.0257086566442636,0.033396128280322,-0.0160087397746273,0.0,0.0,0.0,0.0021880053817055,0.0021880053817055,0.0,0.0021880053817055,0.0
bone,A673,PD_06_PD_10,-0.0052337471681302,0.0044437908790507,-0.0044437908790507,0.0044437908790507,0.0083795324036871,0.0054152295717262,0.0085168624786614,0.0071257698170775,0.0081826952202152,0.0129085864064152,0.0088875817581015,0.0081826952202152,0.0103181628898721,0.0044437908790507,0.0258911798314408,-0.0073267862933153,-0.0038823062933683,0.0048180336081032,-0.0158111445521833,0.0225679090004218,0.0071257698170775,0.0208103874209366,0.0264685021334369,0.0103866600370878,0.0278540042845151,-0.0110256891785703,-0.0162321678192257,-0.0163351427463698,0.0014646987810243,-0.0114824204496086,0.0007754432661095,-0.00808298413943,-0.0073267862933153,0.0203944483019829,0.0055806507319927,0.0178512370844073,0.0017041714789139,-0.0282684630806212,0.0351018107951559,-0.0179618944470717,-0.0136882493913793,0.0075872511159999,0.0277932618382884,-0.0169219793422185,-0.0044437908790507,0.0256368705975817,-0.0124649638172603,0.0114514633642074,0.0204746843743388,0.0283503652288957,0.0301500375062868,0.0266595950973242,0.0168693250505567,0.0351018107951559,-0.0083795324036871,-0.0019276460998882,0.0,0.0,0.0044437908790507,0.0044437908790507,0.0,0.0044437908790507,0.0
bone,A673,PD_10,0.0052137354582369,0.0021046887091765,-0.0021046887091765,0.0021046887091765,0.0157634540913692,0.0112753610985576,0.0080537023771612,-0.0074604616851742,-0.0064600183597898,0.0052420668598143,0.004209377418353,-0.0064600183597898,0.0048869358448291,0.0021046887091765,-0.0309017974678826,0.0074604616851742,-0.0177183763658736,-0.0188892353520912,-0.0202510420980901,-0.0287219256808896,-0.0074604616851742,0.0291758452504959,0.0282786076709645,-0.0094309564553292,0.028956198142516,-0.0157779667877807,0.0116690713230465,0.0116637231770558,0.0178571090930791,0.0100531009181279,-0.0178555237076166,0.0085574317167121,0.0074604616851742,-0.0256051051681256,0.019090065079865,0.0301090675490326,0.0157449421577641,-0.0292079106378173,0.0326914172763998,0.0251185048220443,0.0331163641862767,-0.0050085403589871,0.0290144075635162,0.0261715894547216,-0.0021046887091765,-0.0288559541941104,0.0303931157447841,-0.0304454941357232,-0.0375708396183869,-0.0363344415965299,-0.0391225331983748,-0.0313240981471877,-0.0257950478946736,0.0326914172763998,-0.0157634540913692,0.0,0.0,0.0,0.0021046887091765,0.0021046887091765,0.0,0.0021046887091765,0.0
